,filepath,label
193,../Data/preprocessed\cat - abyssinian\Abyssinian_173_jpg.rf.dee6c8957d18c5450a6cf1143297c7c6.jpg,cat - abyssinian
194,../Data/preprocessed\cat - abyssinian\Abyssinian_174_jpg.rf.1c3a9289b5574aa6cce1baf1036aaed6.jpg,cat - abyssinian
195,../Data/preprocessed\cat - abyssinian\Abyssinian_174_jpg.rf.237cd29fb3845df9cb7b11925c4c832c.jpg,cat - abyssinian
196,../Data/preprocessed\cat - abyssinian\Abyssinian_174_jpg.rf.94af72e2b31f56b1643451990b0d5641.jpg,cat - abyssinian
197,../Data/preprocessed\cat - abyssinian\Abyssinian_175_jpg.rf.3fceb2861fbd31597f8e1324d6c0b46c.jpg,cat - abyssinian
198,../Data/preprocessed\cat - abyssinian\Abyssinian_175_jpg.rf.9c5548a46c960cccf38a3f3bc6510b43.jpg,cat - abyssinian
199,../Data/preprocessed\cat - abyssinian\Abyssinian_175_jpg.rf.fcd595d94b783fcd84eaf6f54428e52e.jpg,cat - abyssinian
200,../Data/preprocessed\cat - abyssinian\Abyssinian_177_jpg.rf.1207d0dd6597565d2b1fac1be3da14a4.jpg,cat - abyssinian
201,../Data/preprocessed\cat - abyssinian\Abyssinian_177_jpg.rf.5f41c12853a812dd8e45f7e533848860.jpg,cat - abyssinian
202,../Data/preprocessed\cat - abyssinian\Abyssinian_177_jpg.rf.98e72c07be943e921e422b8c755804a3.jpg,cat - abyssinian
203,../Data/preprocessed\cat - abyssinian\Abyssinian_178_jpg.rf.365f2f373833805b975cdd43722a73d1.jpg,cat - abyssinian
204,../Data/preprocessed\cat - abyssinian\Abyssinian_178_jpg.rf.a1ae443c865e2499ec1beae76258e1e1.jpg,cat - abyssinian
205,../Data/preprocessed\cat - abyssinian\Abyssinian_178_jpg.rf.c915801b9899eec6b4ec0b667884df65.jpg,cat - abyssinian
206,../Data/preprocessed\cat - abyssinian\Abyssinian_179_jpg.rf.0076a554530caa3f21b4497322ba6091.jpg,cat - abyssinian
207,../Data/preprocessed\cat - abyssinian\Abyssinian_179_jpg.rf.380b7f6d841e0105bf54561a343a765c.jpg,cat - abyssinian
208,../Data/preprocessed\cat - abyssinian\Abyssinian_179_jpg.rf.994995ab2b9b6610e20a55827769587e.jpg,cat - abyssinian
209,../Data/preprocessed\cat - abyssinian\Abyssinian_17_jpg.rf.1e9e456f1be1b2dcd85a84627922351b.jpg,cat - abyssinian
210,../Data/preprocessed\cat - abyssinian\Abyssinian_17_jpg.rf.b81accd77bbfe32263015b78983fdb62.jpg,cat - abyssinian
211,../Data/preprocessed\cat - abyssinian\Abyssinian_17_jpg.rf.c723843eb1853bd734ff0bb4e078c84c.jpg,cat - abyssinian
212,../Data/preprocessed\cat - abyssinian\Abyssinian_180_jpg.rf.1475755e379451215c9c970ca8296830.jpg,cat - abyssinian
213,../Data/preprocessed\cat - abyssinian\Abyssinian_180_jpg.rf.5ff079a73cf8fe9b2f31800fd4061b6d.jpg,cat - abyssinian
214,../Data/preprocessed\cat - abyssinian\Abyssinian_180_jpg.rf.e7ae1c538205c9a15524423778365003.jpg,cat - abyssinian
215,../Data/preprocessed\cat - abyssinian\Abyssinian_181_jpg.rf.072ea5050dad4e894e91abced4462e24.jpg,cat - abyssinian
216,../Data/preprocessed\cat - abyssinian\Abyssinian_181_jpg.rf.75f9cec262c012b766326cb7a9d7ab32.jpg,cat - abyssinian
217,../Data/preprocessed\cat - abyssinian\Abyssinian_181_jpg.rf.9b465d1f0df594d818997cb679a33b31.jpg,cat - abyssinian
218,../Data/preprocessed\cat - abyssinian\Abyssinian_182_jpg.rf.423ed40d578c96dbbef28b38064fb52e.jpg,cat - abyssinian
219,../Data/preprocessed\cat - abyssinian\Abyssinian_182_jpg.rf.459a085bfe17703a3e180946e86d4d00.jpg,cat - abyssinian
220,../Data/preprocessed\cat - abyssinian\Abyssinian_182_jpg.rf.d7ced0c376eb2889ffba1733fb1f098d.jpg,cat - abyssinian
221,../Data/preprocessed\cat - abyssinian\Abyssinian_184_jpg.rf.131f3fdf5fb2f23c26983cd642c61169.jpg,cat - abyssinian
222,../Data/preprocessed\cat - abyssinian\Abyssinian_184_jpg.rf.a7ff184670e9cfd4aa20fc7ee6369c0a.jpg,cat - abyssinian
223,../Data/preprocessed\cat - abyssinian\Abyssinian_184_jpg.rf.c64a686571473e966ee1bbd4636430be.jpg,cat - abyssinian
224,../Data/preprocessed\cat - abyssinian\Abyssinian_185_jpg.rf.2ba9581f5722fbe049e2bb431fff5d48.jpg,cat - abyssinian
225,../Data/preprocessed\cat - abyssinian\Abyssinian_185_jpg.rf.a2d9894e4a31ffa26316c09a3bf5a2fc.jpg,cat - abyssinian
226,../Data/preprocessed\cat - abyssinian\Abyssinian_185_jpg.rf.eafa7c4a63b16dfaa711cc5aac1fb9fd.jpg,cat - abyssinian
227,../Data/preprocessed\cat - abyssinian\Abyssinian_18_jpg.rf.157faba5b0edd5711713beeb75d1a211.jpg,cat - abyssinian
228,../Data/preprocessed\cat - abyssinian\Abyssinian_18_jpg.rf.5585f5fa5b73759c0c823748030f670d.jpg,cat - abyssinian
229,../Data/preprocessed\cat - abyssinian\Abyssinian_18_jpg.rf.de97c4d64f7c9447322d1115bd7622af.jpg,cat - abyssinian
230,../Data/preprocessed\cat - abyssinian\Abyssinian_190_jpg.rf.09d9e3615fe83b0036a63d021175f155.jpg,cat - abyssinian
231,../Data/preprocessed\cat - abyssinian\Abyssinian_190_jpg.rf.10ce6cd0297c5528db3ea17931d4d81b.jpg,cat - abyssinian
232,../Data/preprocessed\cat - abyssinian\Abyssinian_190_jpg.rf.a9d09841b39d14a4edbf46e80f3516c7.jpg,cat - abyssinian
233,../Data/preprocessed\cat - abyssinian\Abyssinian_191_jpg.rf.6b631704ba3ce938dcabd6eafb7907c9.jpg,cat - abyssinian
234,../Data/preprocessed\cat - abyssinian\Abyssinian_191_jpg.rf.7abe5affe7efeb2e22915c7a1c8ad0da.jpg,cat - abyssinian
235,../Data/preprocessed\cat - abyssinian\Abyssinian_191_jpg.rf.be073c42702a946ae82ecb7200e695b1.jpg,cat - abyssinian
236,../Data/preprocessed\cat - abyssinian\Abyssinian_193_jpg.rf.7594f61b7321fb8be8bd0844522cc142.jpg,cat - abyssinian
237,../Data/preprocessed\cat - abyssinian\Abyssinian_193_jpg.rf.cd7ea7b0d6ff8266ee22920c8e561084.jpg,cat - abyssinian
238,../Data/preprocessed\cat - abyssinian\Abyssinian_193_jpg.rf.ea2da66b1ae74402113721d49c4e06b0.jpg,cat - abyssinian
239,../Data/preprocessed\cat - abyssinian\Abyssinian_195_jpg.rf.53616786b59fc046f2d2099850b591a6.jpg,cat - abyssinian
240,../Data/preprocessed\cat - abyssinian\Abyssinian_195_jpg.rf.63d0d22de2ef76b5b7fd5e2223bd9fb2.jpg,cat - abyssinian
241,../Data/preprocessed\cat - abyssinian\Abyssinian_195_jpg.rf.d889e6e41ef201abc2fad2c82f1847af.jpg,cat - abyssinian
242,../Data/preprocessed\cat - abyssinian\Abyssinian_196_jpg.rf.6d6212873344bcd5d0db94c15183b091.jpg,cat - abyssinian
243,../Data/preprocessed\cat - abyssinian\Abyssinian_196_jpg.rf.b223769218f1128b35b5024665d67268.jpg,cat - abyssinian
244,../Data/preprocessed\cat - abyssinian\Abyssinian_196_jpg.rf.fb8b7ca2fcdcc36c67063ff73bba4ee7.jpg,cat - abyssinian
245,../Data/preprocessed\cat - abyssinian\Abyssinian_197_jpg.rf.43a895ccc8d24423646f0bd79cc06dba.jpg,cat - abyssinian
246,../Data/preprocessed\cat - abyssinian\Abyssinian_197_jpg.rf.488c8ce91504132cc7682057d7d07f2e.jpg,cat - abyssinian
247,../Data/preprocessed\cat - abyssinian\Abyssinian_197_jpg.rf.9f59ec9c894c640a2a15055d46958cb4.jpg,cat - abyssinian
248,../Data/preprocessed\cat - abyssinian\Abyssinian_19_jpg.rf.8aab1b1016f495f6936b07941a57eaf7.jpg,cat - abyssinian
249,../Data/preprocessed\cat - abyssinian\Abyssinian_19_jpg.rf.e86bfff081390719f90e4d28eec0054c.jpg,cat - abyssinian
250,../Data/preprocessed\cat - abyssinian\Abyssinian_19_jpg.rf.e8e9069a7f410e4afa4df0a84c988b77.jpg,cat - abyssinian
251,../Data/preprocessed\cat - abyssinian\Abyssinian_1_jpg.rf.9c697a89587906fcc86689aca506fcec.jpg,cat - abyssinian
252,../Data/preprocessed\cat - abyssinian\Abyssinian_1_jpg.rf.a1df377d69c439e2e8f165788ed262b4.jpg,cat - abyssinian
253,../Data/preprocessed\cat - abyssinian\Abyssinian_1_jpg.rf.a40f15225d7f065f3935a4cd00b09586.jpg,cat - abyssinian
254,../Data/preprocessed\cat - abyssinian\Abyssinian_201_jpg.rf.40d3d688e757e6153735d1dea5a37497.jpg,cat - abyssinian
255,../Data/preprocessed\cat - abyssinian\Abyssinian_201_jpg.rf.77c79e3d4c9d7c9fa61366a971e4ecf4.jpg,cat - abyssinian
256,../Data/preprocessed\cat - abyssinian\Abyssinian_201_jpg.rf.83f628d634c9687e444aa920517e81f1.jpg,cat - abyssinian
257,../Data/preprocessed\cat - abyssinian\Abyssinian_202_jpg.rf.1e0f4a098184766b8ff5dae43717c3f1.jpg,cat - abyssinian
258,../Data/preprocessed\cat - abyssinian\Abyssinian_202_jpg.rf.b7e02a651df7452a9442f33a0065bb13.jpg,cat - abyssinian
259,../Data/preprocessed\cat - abyssinian\Abyssinian_202_jpg.rf.ce20003b906ee18d9816dcc7d428a233.jpg,cat - abyssinian
260,../Data/preprocessed\cat - abyssinian\Abyssinian_204_jpg.rf.1ee9dbe545153d1f05a6b6782f16970b.jpg,cat - abyssinian
261,../Data/preprocessed\cat - abyssinian\Abyssinian_204_jpg.rf.8479f79b9d2a65cffbab2ecb71f059b9.jpg,cat - abyssinian
262,../Data/preprocessed\cat - abyssinian\Abyssinian_204_jpg.rf.e1c2eee65adae6b3090daa6ff5632e2c.jpg,cat - abyssinian
263,../Data/preprocessed\cat - abyssinian\Abyssinian_206_jpg.rf.1b1dfa9a96972ddec671838d6dbd8545.jpg,cat - abyssinian
264,../Data/preprocessed\cat - abyssinian\Abyssinian_206_jpg.rf.a08c664776b13e9a3ec35a8423d33aa4.jpg,cat - abyssinian
265,../Data/preprocessed\cat - abyssinian\Abyssinian_206_jpg.rf.cf50c05600d766116c569088b55b7ae8.jpg,cat - abyssinian
266,../Data/preprocessed\cat - abyssinian\Abyssinian_207_jpg.rf.8f1f665e3b1d66506500b37e4aacb8b0.jpg,cat - abyssinian
267,../Data/preprocessed\cat - abyssinian\Abyssinian_207_jpg.rf.b6d693151e7e3324b0825b6277c271f2.jpg,cat - abyssinian
268,../Data/preprocessed\cat - abyssinian\Abyssinian_207_jpg.rf.cf9c19982b76d1202bca712a76db232f.jpg,cat - abyssinian
269,../Data/preprocessed\cat - abyssinian\Abyssinian_210_jpg.rf.7cb4c95b28cf1042bb8d4702c6484361.jpg,cat - abyssinian
270,../Data/preprocessed\cat - abyssinian\Abyssinian_210_jpg.rf.7f9c53f1d8b60518e9fa3dd55241c0de.jpg,cat - abyssinian
271,../Data/preprocessed\cat - abyssinian\Abyssinian_210_jpg.rf.ca85ddbaca5686fce7f28cc517c5babe.jpg,cat - abyssinian
272,../Data/preprocessed\cat - abyssinian\Abyssinian_213_jpg.rf.0c9ef63da632d4d50e5425e7c663ff90.jpg,cat - abyssinian
273,../Data/preprocessed\cat - abyssinian\Abyssinian_213_jpg.rf.3e89e092aac5e8c0854a9557c74bd352.jpg,cat - abyssinian
274,../Data/preprocessed\cat - abyssinian\Abyssinian_213_jpg.rf.859dc7ba67741a7cfa98f834a31cfc11.jpg,cat - abyssinian
275,../Data/preprocessed\cat - abyssinian\Abyssinian_215_jpg.rf.45e72da349f6d1c4182324fb7b5e6d5f.jpg,cat - abyssinian
276,../Data/preprocessed\cat - abyssinian\Abyssinian_215_jpg.rf.f132dc88d52b23b4579f59bdd03b2468.jpg,cat - abyssinian
277,../Data/preprocessed\cat - abyssinian\Abyssinian_215_jpg.rf.f4a8cea9568c088d46da2aac497017ca.jpg,cat - abyssinian
278,../Data/preprocessed\cat - abyssinian\Abyssinian_216_jpg.rf.325d6a28752778b9522fc31a0f1dc359.jpg,cat - abyssinian
279,../Data/preprocessed\cat - abyssinian\Abyssinian_216_jpg.rf.e40a3c48495fe8d09d85a780650d07e5.jpg,cat - abyssinian
280,../Data/preprocessed\cat - abyssinian\Abyssinian_216_jpg.rf.ffa7fa8fdc6dc99b9fe725ef7f877dea.jpg,cat - abyssinian
281,../Data/preprocessed\cat - abyssinian\Abyssinian_217_jpg.rf.0d4794ddfd79289c04290be981208753.jpg,cat - abyssinian
282,../Data/preprocessed\cat - abyssinian\Abyssinian_217_jpg.rf.19e05ee781885f1623c5e578dddb52a8.jpg,cat - abyssinian
283,../Data/preprocessed\cat - abyssinian\Abyssinian_217_jpg.rf.c62b69ac356f7f393c24ee92025c1449.jpg,cat - abyssinian
284,../Data/preprocessed\cat - abyssinian\Abyssinian_219_jpg.rf.084d64b17e9a71eea3f2a699da2d3282.jpg,cat - abyssinian
285,../Data/preprocessed\cat - abyssinian\Abyssinian_219_jpg.rf.2c46a437662cc9257ae992012539bca4.jpg,cat - abyssinian
286,../Data/preprocessed\cat - abyssinian\Abyssinian_219_jpg.rf.92e378dac7e1c2978508887fb80a5372.jpg,cat - abyssinian
287,../Data/preprocessed\cat - abyssinian\Abyssinian_21_jpg.rf.42e3e3c01dfa293965a2c6e835442160.jpg,cat - abyssinian
288,../Data/preprocessed\cat - abyssinian\Abyssinian_21_jpg.rf.9bb1883e015df46a510f53157cfedd36.jpg,cat - abyssinian
289,../Data/preprocessed\cat - abyssinian\Abyssinian_21_jpg.rf.f5735073a91ed5fc167c837d1c9e640c.jpg,cat - abyssinian
290,../Data/preprocessed\cat - abyssinian\Abyssinian_220_jpg.rf.a7f79f273c4f028454133c10c96850e7.jpg,cat - abyssinian
291,../Data/preprocessed\cat - abyssinian\Abyssinian_220_jpg.rf.bcca30d6388725cbb5fb6e113fe76a6d.jpg,cat - abyssinian
292,../Data/preprocessed\cat - abyssinian\Abyssinian_220_jpg.rf.f75e09eada0f10a33a173b9b7ec025f0.jpg,cat - abyssinian
293,../Data/preprocessed\cat - abyssinian\Abyssinian_221_jpg.rf.0a7799df3fcae16dbddc7fddbc60a90d.jpg,cat - abyssinian
294,../Data/preprocessed\cat - abyssinian\Abyssinian_221_jpg.rf.86de8c0034d19b7c52c4f8a665a996c6.jpg,cat - abyssinian
295,../Data/preprocessed\cat - abyssinian\Abyssinian_221_jpg.rf.998e19c0396bfa0f8ea6e3f16c8438f9.jpg,cat - abyssinian
296,../Data/preprocessed\cat - abyssinian\Abyssinian_223_jpg.rf.44b09dda76fe755ef8a85d329fd4f8aa.jpg,cat - abyssinian
297,../Data/preprocessed\cat - abyssinian\Abyssinian_223_jpg.rf.a0066643412cf1dbd3851f7ed2bb7bfb.jpg,cat - abyssinian
298,../Data/preprocessed\cat - abyssinian\Abyssinian_223_jpg.rf.b7c8f901a22ce292cf9b6636d907cdf0.jpg,cat - abyssinian
299,../Data/preprocessed\cat - abyssinian\Abyssinian_224_jpg.rf.bf3d5402c24a1bbc8f1d50d5d69df6cb.jpg,cat - abyssinian
300,../Data/preprocessed\cat - abyssinian\Abyssinian_224_jpg.rf.f2abc9adba7b778bfaf949479f2645c5.jpg,cat - abyssinian
301,../Data/preprocessed\cat - abyssinian\Abyssinian_224_jpg.rf.f76daf9eae61655c392bd8ee50c827ce.jpg,cat - abyssinian
302,../Data/preprocessed\cat - abyssinian\Abyssinian_225_jpg.rf.1a0632fb119d02e02e282d456f2de5d0.jpg,cat - abyssinian
303,../Data/preprocessed\cat - abyssinian\Abyssinian_225_jpg.rf.527019115be433c802dfd674c60719d3.jpg,cat - abyssinian
304,../Data/preprocessed\cat - abyssinian\Abyssinian_225_jpg.rf.55fece8fed0687ed2423511ae2f9655f.jpg,cat - abyssinian
305,../Data/preprocessed\cat - abyssinian\Abyssinian_228_jpg.rf.329a03bc633cc25c9364cd94431c65c6.jpg,cat - abyssinian
306,../Data/preprocessed\cat - abyssinian\Abyssinian_228_jpg.rf.9b740a72b50047df3a364ad56eaa2293.jpg,cat - abyssinian
307,../Data/preprocessed\cat - abyssinian\Abyssinian_228_jpg.rf.e86d1b68d99aa5dc03280629acd9b4bc.jpg,cat - abyssinian
308,../Data/preprocessed\cat - abyssinian\Abyssinian_22_jpg.rf.5ba034ff00ba1d597120f9b81eae9498.jpg,cat - abyssinian
309,../Data/preprocessed\cat - abyssinian\Abyssinian_22_jpg.rf.aaadb5430340b6390259f37a463e2024.jpg,cat - abyssinian
310,../Data/preprocessed\cat - abyssinian\Abyssinian_22_jpg.rf.bf8c6e59d647641012563401405b2060.jpg,cat - abyssinian
311,../Data/preprocessed\cat - abyssinian\Abyssinian_230_jpg.rf.5e5711dc432e3d0d7deab4eeee6b1c93.jpg,cat - abyssinian
312,../Data/preprocessed\cat - abyssinian\Abyssinian_230_jpg.rf.9874df969282f55255940a230c46f92b.jpg,cat - abyssinian
313,../Data/preprocessed\cat - abyssinian\Abyssinian_230_jpg.rf.fd61f968cd16ba194e6835efb43f223d.jpg,cat - abyssinian
314,../Data/preprocessed\cat - abyssinian\Abyssinian_232_jpg.rf.0836a0004c4ffdcc73bc20ec252900e3.jpg,cat - abyssinian
315,../Data/preprocessed\cat - abyssinian\Abyssinian_232_jpg.rf.a82f70033a6f892f43350ed427f54d2f.jpg,cat - abyssinian
316,../Data/preprocessed\cat - abyssinian\Abyssinian_232_jpg.rf.f38e427c1ee7caac5e3bf2ea316e7f80.jpg,cat - abyssinian
317,../Data/preprocessed\cat - abyssinian\Abyssinian_24_jpg.rf.80a0fed4d99167ec30ec498dacf27c2f.jpg,cat - abyssinian
318,../Data/preprocessed\cat - abyssinian\Abyssinian_24_jpg.rf.8906970514a9d06f8e116f880775ef1c.jpg,cat - abyssinian
319,../Data/preprocessed\cat - abyssinian\Abyssinian_24_jpg.rf.f205a0ba928b6015d615d907c1762e5f.jpg,cat - abyssinian
320,../Data/preprocessed\cat - abyssinian\Abyssinian_25_jpg.rf.7f88bb2431b2aefe078e6cbdb6349fed.jpg,cat - abyssinian
321,../Data/preprocessed\cat - abyssinian\Abyssinian_25_jpg.rf.bdab9d404316ec87bdd967248f62ede6.jpg,cat - abyssinian
322,../Data/preprocessed\cat - abyssinian\Abyssinian_25_jpg.rf.fa362be52767cf9dcba9355f5630716c.jpg,cat - abyssinian
323,../Data/preprocessed\cat - abyssinian\Abyssinian_26_jpg.rf.65d15ed75807790d137634050d2d9c15.jpg,cat - abyssinian
324,../Data/preprocessed\cat - abyssinian\Abyssinian_26_jpg.rf.aed7132e77279718f6f13cba379a9bfb.jpg,cat - abyssinian
325,../Data/preprocessed\cat - abyssinian\Abyssinian_26_jpg.rf.b7fda1c3b521a1da44ae050dcf6f1512.jpg,cat - abyssinian
326,../Data/preprocessed\cat - abyssinian\Abyssinian_27_jpg.rf.78424a9356b8409d64e1eafaa76493b9.jpg,cat - abyssinian
327,../Data/preprocessed\cat - abyssinian\Abyssinian_27_jpg.rf.9b116347c8902c1ebca0b51259d1c0ad.jpg,cat - abyssinian
328,../Data/preprocessed\cat - abyssinian\Abyssinian_27_jpg.rf.f2f84680073a4429f231d6c2e21e487e.jpg,cat - abyssinian
329,../Data/preprocessed\cat - abyssinian\Abyssinian_29_jpg.rf.23f4dbee7ae0baf7dc92633a5261f394.jpg,cat - abyssinian
330,../Data/preprocessed\cat - abyssinian\Abyssinian_29_jpg.rf.4ce911ff538877f4d7e223fe0768c03d.jpg,cat - abyssinian
331,../Data/preprocessed\cat - abyssinian\Abyssinian_29_jpg.rf.acd49083e9b6e0a1958d183a8b6f3174.jpg,cat - abyssinian
332,../Data/preprocessed\cat - abyssinian\Abyssinian_2_jpg.rf.10ba6335c123a1cca7054692d0a744e0.jpg,cat - abyssinian
333,../Data/preprocessed\cat - abyssinian\Abyssinian_2_jpg.rf.70eba17e4495fc003c9c8a7e6aeb98ed.jpg,cat - abyssinian
334,../Data/preprocessed\cat - abyssinian\Abyssinian_2_jpg.rf.c5f74f0e662bb8791065f5310efa58f7.jpg,cat - abyssinian
335,../Data/preprocessed\cat - abyssinian\Abyssinian_32_jpg.rf.7ab53b75e2fd6abb8aa3a7b75c48b011.jpg,cat - abyssinian
336,../Data/preprocessed\cat - abyssinian\Abyssinian_32_jpg.rf.adb639c3d2aaf5c656af809a50f9cb39.jpg,cat - abyssinian
337,../Data/preprocessed\cat - abyssinian\Abyssinian_32_jpg.rf.b8fa36f4ef1183ecd22dafad6320fdad.jpg,cat - abyssinian
338,../Data/preprocessed\cat - abyssinian\Abyssinian_34_jpg.rf.333a9b634919e11d892e5a2ed73bbae4.jpg,cat - abyssinian
339,../Data/preprocessed\cat - abyssinian\Abyssinian_34_jpg.rf.77944f095cd43036c93d4b15f7ee3e23.jpg,cat - abyssinian
340,../Data/preprocessed\cat - abyssinian\Abyssinian_34_jpg.rf.8e6089fe866b5ac71ffbf01a25b49579.jpg,cat - abyssinian
341,../Data/preprocessed\cat - abyssinian\Abyssinian_36_jpg.rf.676932f3439888e980990031d17a1af2.jpg,cat - abyssinian
342,../Data/preprocessed\cat - abyssinian\Abyssinian_36_jpg.rf.8994f20b3e24a3bf5b10ee02adab0ce1.jpg,cat - abyssinian
343,../Data/preprocessed\cat - abyssinian\Abyssinian_36_jpg.rf.921cf2ed4ea9514d200edebab2beb6c2.jpg,cat - abyssinian
344,../Data/preprocessed\cat - abyssinian\Abyssinian_37_jpg.rf.80b0a059c50a616752e163ef57b16a59.jpg,cat - abyssinian
345,../Data/preprocessed\cat - abyssinian\Abyssinian_37_jpg.rf.922a7e5741620887a6a7777c5fb56b4f.jpg,cat - abyssinian
346,../Data/preprocessed\cat - abyssinian\Abyssinian_37_jpg.rf.f59969b37f2958eb8974527a846db991.jpg,cat - abyssinian
347,../Data/preprocessed\cat - abyssinian\Abyssinian_3_jpg.rf.126f94e8e6b14ddb604aec9d93639979.jpg,cat - abyssinian
348,../Data/preprocessed\cat - abyssinian\Abyssinian_3_jpg.rf.3a2ffe4b425282b367da3a73d3a2bde9.jpg,cat - abyssinian
349,../Data/preprocessed\cat - abyssinian\Abyssinian_3_jpg.rf.fb646a674ea97bae127ee0f9ddc7dc8c.jpg,cat - abyssinian
350,../Data/preprocessed\cat - abyssinian\Abyssinian_43_jpg.rf.8eaca12224e344ab1336ad8cd7a0db11.jpg,cat - abyssinian
351,../Data/preprocessed\cat - abyssinian\Abyssinian_43_jpg.rf.c758d8296047a755c27b19ef1ef7aff2.jpg,cat - abyssinian
352,../Data/preprocessed\cat - abyssinian\Abyssinian_43_jpg.rf.e5ce35abdd81b0176c320f49a7aff2f6.jpg,cat - abyssinian
353,../Data/preprocessed\cat - abyssinian\Abyssinian_44_jpg.rf.52c6d99f5264539ff996f4a21acb23e6.jpg,cat - abyssinian
354,../Data/preprocessed\cat - abyssinian\Abyssinian_44_jpg.rf.6c3d8ea06ad9d4e79f533d985f06e1ca.jpg,cat - abyssinian
355,../Data/preprocessed\cat - abyssinian\Abyssinian_44_jpg.rf.9f1e3e7027597c0270c9828aca3ff8d3.jpg,cat - abyssinian
356,../Data/preprocessed\cat - abyssinian\Abyssinian_47_jpg.rf.3ace54f42ad979673a1c40bb271d755d.jpg,cat - abyssinian
357,../Data/preprocessed\cat - abyssinian\Abyssinian_47_jpg.rf.65cbfbd6c0c70e20cef139e72031c3c6.jpg,cat - abyssinian
358,../Data/preprocessed\cat - abyssinian\Abyssinian_47_jpg.rf.8294945c519fadb4846ac22fb8122e65.jpg,cat - abyssinian
359,../Data/preprocessed\cat - abyssinian\Abyssinian_48_jpg.rf.5386bb1aa0d66d99639bc5fe9b1faebc.jpg,cat - abyssinian
360,../Data/preprocessed\cat - abyssinian\Abyssinian_48_jpg.rf.56d3d32696348e9e084bbacf91f4516b.jpg,cat - abyssinian
361,../Data/preprocessed\cat - abyssinian\Abyssinian_48_jpg.rf.b13df53efd799cdf94d83df73546a3de.jpg,cat - abyssinian
362,../Data/preprocessed\cat - abyssinian\Abyssinian_49_jpg.rf.8b997bc3bbcd624e05c5f94fe3f93181.jpg,cat - abyssinian
363,../Data/preprocessed\cat - abyssinian\Abyssinian_49_jpg.rf.a89b0cd2e1eba53b777c4d6a4bdaf0ea.jpg,cat - abyssinian
364,../Data/preprocessed\cat - abyssinian\Abyssinian_49_jpg.rf.b25900fe3abc5a1864186502794d03e9.jpg,cat - abyssinian
365,../Data/preprocessed\cat - abyssinian\Abyssinian_4_jpg.rf.3fae7c3677a5f087b357eba30533e080.jpg,cat - abyssinian
366,../Data/preprocessed\cat - abyssinian\Abyssinian_4_jpg.rf.4fa640d1ec3647ed486c033d6ea21586.jpg,cat - abyssinian
367,../Data/preprocessed\cat - abyssinian\Abyssinian_4_jpg.rf.f874aea98723efeeaf2f07c5445e69a4.jpg,cat - abyssinian
368,../Data/preprocessed\cat - abyssinian\Abyssinian_50_jpg.rf.48d950bf3db6a27f98f5cbc6d97197d0.jpg,cat - abyssinian
369,../Data/preprocessed\cat - abyssinian\Abyssinian_50_jpg.rf.bd23783dff7dfe30acef1a7a9d67586d.jpg,cat - abyssinian
370,../Data/preprocessed\cat - abyssinian\Abyssinian_50_jpg.rf.f2195ba2cfe4ec2034d912bc773e598d.jpg,cat - abyssinian
371,../Data/preprocessed\cat - abyssinian\Abyssinian_51_jpg.rf.0135db1facbd676844b73dec95e3d6f7.jpg,cat - abyssinian
372,../Data/preprocessed\cat - abyssinian\Abyssinian_51_jpg.rf.3d44506cf6e557c4b216eb1c99fd4670.jpg,cat - abyssinian
373,../Data/preprocessed\cat - abyssinian\Abyssinian_52_jpg.rf.a4e7b098f8abbdbb2f10c430ef065309.jpg,cat - abyssinian
374,../Data/preprocessed\cat - abyssinian\Abyssinian_52_jpg.rf.b6fe20ce64a7ed75d856caa9cb158559.jpg,cat - abyssinian
375,../Data/preprocessed\cat - abyssinian\Abyssinian_52_jpg.rf.dcca119bb4d82376d052db00e01d477a.jpg,cat - abyssinian
376,../Data/preprocessed\cat - abyssinian\Abyssinian_54_jpg.rf.210129dcb69831c7488163cff6f98d10.jpg,cat - abyssinian
377,../Data/preprocessed\cat - abyssinian\Abyssinian_54_jpg.rf.951567c0f1cccbad12614df307e5c794.jpg,cat - abyssinian
378,../Data/preprocessed\cat - abyssinian\Abyssinian_54_jpg.rf.f13ab6c981ffaa6fabd56cbc204a74ad.jpg,cat - abyssinian
379,../Data/preprocessed\cat - abyssinian\Abyssinian_56_jpg.rf.8ac906cd6d8875ef2f655ee6cc44f65e.jpg,cat - abyssinian
